Year,Year-Month,Year-Quarter,State/Region,Township,Township pcode,Channel,Indicator Name,Total,Program
2022,2022-06,2022-Q2,Bago (East),Htantabin,MMR007014,SQH,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Bago (East),Daik-U,MMR007007,SQH,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Bago (East),Bago,MMR007001,SQH,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Bago (East),Bago,MMR007001,SQH,Total Positive,1,Malaria
2022,2022-06,2022-Q2,Bago (East),Bago,MMR007001,SQH,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Bago (East),Bago,MMR007001,SQH,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Zalun,MMR017009,SQH,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Yegyi,MMR017006,SQH,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Yegyi,MMR017006,SQH,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Wakema,MMR017017,SQH,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Wakema,MMR017017,SQH,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Pyapon,MMR017023,SQH,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Pathein,MMR017001,SQH,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Pathein,MMR017001,SQH,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Pathein,MMR017001,SQH,Total Positive,1,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Pathein,MMR017001,SQH,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Pathein,MMR017001,SQH,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Pantanaw,MMR017020,SQH,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Myaungmya,MMR017014,SQH,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Labutta,MMR017016,SQH,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Labutta,MMR017016,SQH,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Kyangin,MMR017012,SQH,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Kangyidaunt,MMR017002,SQH,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Ingapu,MMR017013,SQH,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Hinthada,MMR017008,SQH,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Hinthada,MMR017008,SQH,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Hinthada,MMR017008,SQH,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Ayeyarwady,Hinthada,MMR017008,SQH,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Tanintharyi,MMR006008,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Tanintharyi,MMR006008,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Tanintharyi,MMR006008,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Tanintharyi,MMR006008,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Tanintharyi,MMR006008,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Tanintharyi,MMR006008,PO,Total Positive,1,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Tanintharyi,MMR006008,PO,Total Positive,1,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Tanintharyi,MMR006008,PO,Total Positive,6,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Tanintharyi,MMR006008,PO,Total Positive,34,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Dawei,MMR006001,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Dawei,MMR006001,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Dawei,MMR006001,PO,Total Positive,1,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Dawei,MMR006001,PO,Total Positive,19,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Dawei,MMR006001,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Shan (North),Mongmit,MMR015017,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Shan (North),Mongmit,MMR015017,PO,Total Positive,4,Malaria
2022,2022-06,2022-Q2,Shan (North),Mongmit,MMR015017,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Shan (North),Mabein,MMR015018,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Shan (North),Mabein,MMR015018,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Shan (North),Mabein,MMR015018,PO,Total Positive,11,Malaria
2022,2022-06,2022-Q2,Shan (North),Mabein,MMR015018,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Tigyaing,MMR005022,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Tigyaing,MMR005022,PO,Total Positive,13,Malaria
2022,2022-06,2022-Q2,Sagaing,Tigyaing,MMR005022,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Tigyaing,MMR005022,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Tamu,MMR005030,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Tamu,MMR005030,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Paungbyin,MMR005032,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Paungbyin,MMR005032,PO,Total Positive,3,Malaria
2022,2022-06,2022-Q2,Sagaing,Paungbyin,MMR005032,PO,Total Positive,2,Malaria
2022,2022-06,2022-Q2,Sagaing,Paungbyin,MMR005032,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Mawlaik,MMR005031,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Mawlaik,MMR005031,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Mawlaik,MMR005031,PO,Total Positive,2,Malaria
2022,2022-06,2022-Q2,Sagaing,Mawlaik,MMR005031,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Kalewa,MMR005028,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Kalewa,MMR005028,PO,Total Positive,1,Malaria
2022,2022-06,2022-Q2,Sagaing,Hkamti,MMR005033,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Hkamti,MMR005033,PO,Total Positive,2,Malaria
2022,2022-06,2022-Q2,Sagaing,Hkamti,MMR005033,PO,Total Positive,8,Malaria
2022,2022-06,2022-Q2,Sagaing,Hkamti,MMR005033,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Mon,Ye,MMR011006,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Mon,Ye,MMR011006,PO,Total Positive,112,Malaria
2022,2022-06,2022-Q2,Mon,Ye,MMR011006,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Mandalay,Singu,MMR010010,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Mandalay,Singu,MMR010010,PO,Total Positive,37,Malaria
2022,2022-06,2022-Q2,Mandalay,Madaya,MMR010009,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Mandalay,Madaya,MMR010009,PO,Total Positive,16,Malaria
2022,2022-06,2022-Q2,Mandalay,Madaya,MMR010009,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Kayin,Myawaddy,MMR003005,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Kayin,Myawaddy,MMR003005,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Kayin,Myawaddy,MMR003005,PO,Total Positive,123,Malaria
2022,2022-06,2022-Q2,Kayin,Myawaddy,MMR003005,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Kayin,Kyainseikgyi,MMR003007,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Kayin,Kyainseikgyi,MMR003007,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Kayin,Kyainseikgyi,MMR003007,PO,Total Positive,10,Malaria
2022,2022-06,2022-Q2,Kayin,Kyainseikgyi,MMR003007,PO,Total Positive,5,Malaria
2022,2022-06,2022-Q2,Kayin,Kyainseikgyi,MMR003007,PO,Total Positive,56,Malaria
2022,2022-06,2022-Q2,Kayin,Kyainseikgyi,MMR003007,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Kayin,Kyainseikgyi,MMR003007,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Kayin,Kawkareik,MMR003006,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Kayin,Kawkareik,MMR003006,PO,Total Positive,32,Malaria
2022,2022-06,2022-Q2,Kayin,Kawkareik,MMR003006,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Kayin,Kawkareik,MMR003006,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Kayin,Hlaingbwe,MMR003002,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Kayin,Hlaingbwe,MMR003002,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Kayin,Hlaingbwe,MMR003002,PO,Total Positive,1,Malaria
2022,2022-06,2022-Q2,Kayin,Hlaingbwe,MMR003002,PO,Total Positive,38,Malaria
2022,2022-06,2022-Q2,Kayin,Hlaingbwe,MMR003002,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Kayin,Hlaingbwe,MMR003002,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Kachin,Waingmaw,MMR001002,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Kachin,Waingmaw,MMR001002,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Kachin,Waingmaw,MMR001002,PO,Total Positive,4,Malaria
2022,2022-06,2022-Q2,Kachin,Waingmaw,MMR001002,PO,Total Positive,924,Malaria
2022,2022-06,2022-Q2,Kachin,Waingmaw,MMR001002,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Kachin,Waingmaw,MMR001002,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Kachin,Momauk,MMR001012,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Kachin,Momauk,MMR001012,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Kachin,Momauk,MMR001012,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Kachin,Momauk,MMR001012,PO,Total Positive,13,Malaria
2022,2022-06,2022-Q2,Kachin,Momauk,MMR001012,PO,Total Positive,2,Malaria
2022,2022-06,2022-Q2,Kachin,Momauk,MMR001012,PO,Total Positive,333,Malaria
2022,2022-06,2022-Q2,Kachin,Momauk,MMR001012,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Kachin,Momauk,MMR001012,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Kachin,Mohnyin,MMR001007,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Kachin,Mohnyin,MMR001007,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Kachin,Mohnyin,MMR001007,PO,Total Positive,28,Malaria
2022,2022-06,2022-Q2,Kachin,Mohnyin,MMR001007,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Kachin,Mohnyin,MMR001007,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Kachin,Hpakant,MMR001009,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Kachin,Hpakant,MMR001009,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Kachin,Hpakant,MMR001009,PO,Total Positive,1,Malaria
2022,2022-06,2022-Q2,Kachin,Hpakant,MMR001009,PO,Total Positive,2,Malaria
2022,2022-06,2022-Q2,Kachin,Hpakant,MMR001009,PO,Total Positive,35,Malaria
2022,2022-06,2022-Q2,Kachin,Hpakant,MMR001009,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Chin,Tonzang,MMR004005,PO,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Yebyu,MMR006004,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Yebyu,MMR006004,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Yebyu,MMR006004,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Yebyu,MMR006004,ICMV,Total Positive,11,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Thayetchaung,MMR006003,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Thayetchaung,MMR006003,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Thayetchaung,MMR006003,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Thayetchaung,MMR006003,ICMV,Total Positive,1,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Thayetchaung,MMR006003,ICMV,Total Positive,9,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Thayetchaung,MMR006003,ICMV,Total Positive,147,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Thayetchaung,MMR006003,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Tanintharyi,MMR006008,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Tanintharyi,MMR006008,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Tanintharyi,MMR006008,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Tanintharyi,MMR006008,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Tanintharyi,MMR006008,ICMV,Total Positive,3,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Tanintharyi,MMR006008,ICMV,Total Positive,1,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Tanintharyi,MMR006008,ICMV,Total Positive,59,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Tanintharyi,MMR006008,ICMV,Total Positive,1,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Tanintharyi,MMR006008,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Tanintharyi,MMR006008,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Palaw,MMR006007,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Palaw,MMR006007,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Palaw,MMR006007,ICMV,Total Positive,1,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Palaw,MMR006007,ICMV,Total Positive,49,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Myeik,MMR006005,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Myeik,MMR006005,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Myeik,MMR006005,ICMV,Total Positive,27,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Kyunsu,MMR006006,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Kyunsu,MMR006006,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Kyunsu,MMR006006,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Kyunsu,MMR006006,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Kyunsu,MMR006006,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Kyunsu,MMR006006,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Kyunsu,MMR006006,ICMV,Total Positive,3,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Kyunsu,MMR006006,ICMV,Total Positive,26,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Kyunsu,MMR006006,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Kyunsu,MMR006006,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Dawei,MMR006001,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Dawei,MMR006001,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Dawei,MMR006001,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Dawei,MMR006001,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Dawei,MMR006001,ICMV,Total Positive,1,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Dawei,MMR006001,ICMV,Total Positive,5,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Dawei,MMR006001,ICMV,Total Positive,7,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Dawei,MMR006001,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Bokpyin,MMR006010,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Bokpyin,MMR006010,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Bokpyin,MMR006010,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Bokpyin,MMR006010,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Bokpyin,MMR006010,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Bokpyin,MMR006010,ICMV,Total Positive,21,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Bokpyin,MMR006010,ICMV,Total Positive,1,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Bokpyin,MMR006010,ICMV,Total Positive,4,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Bokpyin,MMR006010,ICMV,Total Positive,62,Malaria
2022,2022-06,2022-Q2,Tanintharyi,Bokpyin,MMR006010,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Wuntho,MMR005025,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Wuntho,MMR005025,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Wuntho,MMR005025,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Wuntho,MMR005025,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Wuntho,MMR005025,ICMV,Total Positive,2,Malaria
2022,2022-06,2022-Q2,Sagaing,Wuntho,MMR005025,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Wuntho,MMR005025,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Wuntho,MMR005025,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Wuntho,MMR005025,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Wuntho,MMR005025,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Pinlebu,MMR005026,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Pinlebu,MMR005026,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Pinlebu,MMR005026,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Pinlebu,MMR005026,ICMV,Total Positive,1,Malaria
2022,2022-06,2022-Q2,Sagaing,Pinlebu,MMR005026,ICMV,Total Positive,4,Malaria
2022,2022-06,2022-Q2,Sagaing,Pinlebu,MMR005026,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Mingin,MMR005029,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Mingin,MMR005029,ICMV,Total Positive,1,Malaria
2022,2022-06,2022-Q2,Sagaing,Mingin,MMR005029,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Kyunhla,MMR005008,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Kyunhla,MMR005008,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Kyunhla,MMR005008,ICMV,Total Positive,12,Malaria
2022,2022-06,2022-Q2,Sagaing,Katha,MMR005020,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Katha,MMR005020,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Katha,MMR005020,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Katha,MMR005020,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Katha,MMR005020,ICMV,Total Positive,1,Malaria
2022,2022-06,2022-Q2,Sagaing,Katha,MMR005020,ICMV,Total Positive,26,Malaria
2022,2022-06,2022-Q2,Sagaing,Katha,MMR005020,ICMV,Total Positive,54,Malaria
2022,2022-06,2022-Q2,Sagaing,Katha,MMR005020,ICMV,Total Positive,8,Malaria
2022,2022-06,2022-Q2,Sagaing,Katha,MMR005020,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Katha,MMR005020,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Katha,MMR005020,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Katha,MMR005020,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Katha,MMR005020,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Katha,MMR005020,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Indaw,MMR005021,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Indaw,MMR005021,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Indaw,MMR005021,ICMV,Total Positive,3,Malaria
2022,2022-06,2022-Q2,Sagaing,Indaw,MMR005021,ICMV,Total Positive,44,Malaria
2022,2022-06,2022-Q2,Sagaing,Indaw,MMR005021,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Indaw,MMR005021,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Banmauk,MMR005023,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Banmauk,MMR005023,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Banmauk,MMR005023,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Banmauk,MMR005023,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Banmauk,MMR005023,ICMV,Total Positive,3,Malaria
2022,2022-06,2022-Q2,Sagaing,Banmauk,MMR005023,ICMV,Total Positive,5,Malaria
2022,2022-06,2022-Q2,Sagaing,Banmauk,MMR005023,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Sagaing,Banmauk,MMR005023,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Kachin,Myitkyina,MMR001001,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Kachin,Myitkyina,MMR001001,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Kachin,Myitkyina,MMR001001,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Kachin,Myitkyina,MMR001001,ICMV,Total Positive,1,Malaria
2022,2022-06,2022-Q2,Kachin,Myitkyina,MMR001001,ICMV,Total Positive,1,Malaria
2022,2022-06,2022-Q2,Kachin,Myitkyina,MMR001001,ICMV,Total Positive,161,Malaria
2022,2022-06,2022-Q2,Kachin,Myitkyina,MMR001001,ICMV,Total Positive,3,Malaria
2022,2022-06,2022-Q2,Kachin,Bhamo,MMR001010,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Kachin,Bhamo,MMR001010,ICMV,Total Positive,0,Malaria
2022,2022-06,2022-Q2,Kachin,Bhamo,MMR001010,ICMV,Total Positive,54,Malaria
2022,2022-06,2022-Q2,Kachin,Bhamo,MMR001010,ICMV,Total Positive,48,Malaria
2022,2022-06,2022-Q2,Kachin,Bhamo,MMR001010,ICMV,Total Positive,0,Malaria
2022,2022-05,2022-Q2,Yangon,Thingangyun,MMR013009,SQH,Total Positive,0,Malaria
2022,2022-05,2022-Q2,Yangon,Thingangyun,MMR013009,SQH,Total Positive,0,Malaria
2022,2022-05,2022-Q2,Yangon,Thanlyin,MMR013023,SQH,Total Positive,0,Malaria
2022,2022-05,2022-Q2,Yangon,Thanlyin,MMR013023,SQH,Total Positive,0,Malaria
2022,2022-05,2022-Q2,Yangon,Taikkyi,MMR013005,SQH,Total Positive,0,Malaria
2022,2022-05,2022-Q2,Yangon,Taikkyi,MMR013005,SQH,Total Positive,0,Malaria
2022,2022-05,2022-Q2,Yangon,Taikkyi,MMR013005,SQH,Total Positive,0,Malaria
2022,2022-05,2022-Q2,Yangon,South Okkalapa,MMR013011,SQH,Total Positive,0,Malaria
2022,2022-05,2022-Q2,Yangon,South Okkalapa,MMR013011,SQH,Total Positive,0,Malaria
2022,2022-05,2022-Q2,Yangon,South Okkalapa,MMR013011,SQH,Total Positive,0,Malaria
2022,2022-05,2022-Q2,Yangon,Shwepyithar,MMR013007,SQH,Total Positive,0,Malaria
2022,2022-05,2022-Q2,Yangon,Shwepyithar,MMR013007,SQH,Total Positive,0,Malaria
2022,2022-05,2022-Q2,Yangon,North Okkalapa,MMR013012,SQH,Total Positive,0,Malaria
2022,2022-05,2022-Q2,Yangon,North Okkalapa,MMR013012,SQH,Total Positive,0,Malaria
2022,2022-05,2022-Q2,Yangon,North Okkalapa,MMR013012,SQH,Total Positive,0,Malaria
2022,2022-05,2022-Q2,Yangon,Mingaladon,MMR013002,SQH,Total Positive,0,Malaria
2022,2022-05,2022-Q2,Yangon,Mingaladon,MMR013002,SQH,Total Positive,0,Malaria
2022,2022-05,2022-Q2,Yangon,Insein,MMR013001,SQH,Total Positive,0,Malaria
2022,2022-05,2022-Q2,Yangon,Insein,MMR013001,SQH,Total Positive,0,Malaria
2022,2022-05,2022-Q2,Yangon,Hlegu,MMR013004,SQH,Total Positive,0,Malaria
2022,2022-05,2022-Q2,Yangon,Hlaingtharya,MMR013008,SQH,Total Positive,0,Malaria
2022,2022-05,2022-Q2,Yangon,Hlaingtharya,MMR013008,SQH,Total Positive,2,Malaria
2022,2022-05,2022-Q2,Yangon,Hlaingtharya,MMR013008,SQH,Total Positive,0,Malaria
2022,2022-05,2022-Q2,Yangon,Dagon Myothit (South),MMR013018,SQH,Total Positive,0,Malaria
2022,2022-05,2022-Q2,Yangon,Dagon Myothit (South),MMR013018,SQH,Total Positive,0,Malaria
2022,2022-05,2022-Q2,Yangon,Dagon Myothit (South),MMR013018,SQH,Total Positive,0,Malaria
2022,2022-05,2022-Q2,Yangon,Dagon Myothit (Seikkan),MMR013021,SQH,Total Positive,0,Malaria
2022,2022-05,2022-Q2,Yangon,Dagon Myothit (North),MMR013019,SQH,Total Positive,0,Malaria
2022,2022-05,2022-Q2,Yangon,Dagon Myothit (North),MMR013019,SQH,Total Positive,2,Malaria
2022,2022-05,2022-Q2,Tanintharyi,Palaw,MMR006007,SQH,Total Positive,0,Malaria
2022,2022-05,2022-Q2,Tanintharyi,Palaw,MMR006007,SQH,Total Positive,0,Malaria
